year,month,2m_temperature,total_precipitation,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,surface_net_solar_radiation,surface_net_thermal_radiation,total_cloud_cover,2m_dewpoint_temperature,soil_temperature_level_3,volumetric_soil_water_layer_3,10m_u_component_of_wind,10m_v_component_of_wind,evaporation,surface_pressure,snowfall,location_country,location_name,location_latitude,location_longitude
1990,10,280.09912,0.0008048669,11495020.0,23289328.0,9369274.0,-7008308.0,0.42895323,269.93555,285.6997,0.18000531,1.5149403,0.34297377,-0.00063317735,94530.875,0.00039790059,USA,"North Dakota, Mandan",46.82,-100.88
1990,11,272.47876,0.00018592305,6785779.0,21487134.0,5615315.0,-5496254.0,0.5601958,265.63574,279.15918,0.16582781,1.2428188,-0.08945751,-0.000145636,94408.56,6.012428e-05,USA,"North Dakota, Mandan",46.82,-100.88
1990,12,261.36255,0.0009656518,5344403.0,18661094.0,2848916.0,-4241505.0,0.6138874,257.2461,274.53784,0.1712907,1.2584496,-0.35123557,-0.00013516033,94676.75,0.0009355771,USA,"North Dakota, Mandan",46.82,-100.88
1991,1,261.6106,0.000265714,6673057.0,18223964.0,4076118.0,-4654430.0,0.6021755,257.59277,272.01904,0.173886,2.199895,-0.87607574,-0.00010791847,94828.0,0.00023906145,USA,"North Dakota, Mandan",46.82,-100.88
1991,2,271.4297,0.0007264775,9907493.0,21281968.0,7357689.0,-5193980.0,0.60634786,265.6306,271.73828,0.17407393,1.1490622,-0.5032692,-0.00016878141,94814.25,0.0006305573,USA,"North Dakota, Mandan",46.82,-100.88
1991,3,273.29272,0.00054739625,13914310.0,21924336.0,10906116.0,-5489369.0,0.6502363,266.76343,271.937,0.17486149,-0.16928905,-0.47332835,-0.00032709795,94204.56,0.0003414352,USA,"North Dakota, Mandan",46.82,-100.88
1991,4,281.0437,0.002192761,16580755.0,24963772.0,13085961.0,-5730191.0,0.6880492,271.80127,273.5564,0.17476422,-0.26355296,0.28061676,-0.0009206354,94430.56,0.001081364,USA,"North Dakota, Mandan",46.82,-100.88
1991,5,287.22876,0.0027593325,20597628.0,28105128.0,16572026.0,-5482365.0,0.6812795,280.89185,281.64502,0.1934663,-0.7443985,0.56543803,-0.0024818785,94660.375,0.0005444952,USA,"North Dakota, Mandan",46.82,-100.88
1991,6,292.68237,0.0045520887,21991322.0,30801744.0,18332464.0,-5310589.0,0.5904043,286.81665,288.27734,0.2083776,-1.051445,0.8095629,-0.0038122162,94662.44,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1991,7,294.98267,0.000833513,25085260.0,30432610.0,20876520.0,-7050409.0,0.34514147,285.8877,291.80884,0.21002573,0.55365556,-0.080174744,-0.0034885842,94806.94,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1991,8,296.48413,0.000747035,21528648.0,30948736.0,17884712.0,-7539221.0,0.3807485,284.77563,294.64185,0.17966509,-1.4512749,1.1112528,-0.0015762222,94995.19,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1991,9,288.12573,0.0020691718,14797543.0,27897788.0,12257781.0,-6323953.0,0.522178,279.45605,292.57886,0.172288,0.4349453,-0.16423154,-0.0014320209,94884.69,2.898063e-06,USA,"North Dakota, Mandan",46.82,-100.88
1991,10,278.281,0.0031952346,10872697.0,23740704.0,7892953.0,-5946293.0,0.5388265,269.73828,286.1765,0.14720863,1.5792122,-0.7080082,-0.00046235346,94666.375,0.0010390044,USA,"North Dakota, Mandan",46.82,-100.88
1991,11,268.22974,0.0007843119,6530423.0,21350034.0,3098801.0,-3783272.0,0.6822675,265.6897,277.90112,0.19310999,1.5848455,-0.57589114,-0.00023035562,94834.625,0.000533225,USA,"North Dakota, Mandan",46.82,-100.88
1991,12,269.1377,0.0003079148,4977596.0,20134738.0,3872086.0,-5321872.0,0.47313458,264.25098,274.2317,0.24097675,1.5319395,0.7159465,-0.000114652605,94663.25,0.00024138112,USA,"North Dakota, Mandan",46.82,-100.88
1992,1,268.62866,0.00059855403,5812427.0,20421364.0,4051411.0,-4751645.0,0.60700786,264.2964,273.28857,0.2554909,1.7439528,-0.5958082,-0.00016034662,94535.31,0.00058560306,USA,"North Dakota, Mandan",46.82,-100.88
1992,2,270.19043,0.00045595155,9619191.0,21225656.0,6430406.0,-4799873.0,0.58178335,266.33276,272.83154,0.2787034,0.57581955,-0.45143944,-0.00024408648,94808.0,0.00040925853,USA,"North Dakota, Mandan",46.82,-100.88
1992,3,274.18774,0.00091257435,14016804.0,21946480.0,10580515.0,-5560767.0,0.55199623,268.96802,272.80322,0.29574698,0.034488637,-0.7026321,-0.00064003305,94759.44,0.00042812293,USA,"North Dakota, Mandan",46.82,-100.88
1992,4,278.12646,0.0010629261,17831248.0,24030998.0,14174863.0,-5401297.0,0.6671215,271.5979,274.03467,0.30527693,0.06988418,-0.535887,-0.0015009062,94675.44,0.0004948203,USA,"North Dakota, Mandan",46.82,-100.88
1992,5,287.58325,0.0021304463,24596444.0,26408196.0,20501468.0,-7416059.0,0.40069228,277.5332,283.4109,0.25621682,0.3174013,0.7990638,-0.0030290731,94766.0,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1992,6,290.1643,0.0029259128,22348626.0,29059288.0,18584920.0,-5999601.0,0.55131054,283.14722,287.17114,0.2443862,-0.34111124,0.5028205,-0.0032821184,94572.19,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1992,7,290.61108,0.002079463,21249216.0,29516276.0,17621916.0,-5623568.0,0.53139204,284.636,288.9226,0.24031621,0.6610441,-0.34142828,-0.0033727868,94762.875,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1992,8,291.26953,0.0013639466,19437684.0,29281380.0,16112331.0,-6490852.0,0.44494742,283.1858,291.38965,0.22072303,-0.07205415,0.14149714,-0.0021363436,95022.94,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1992,9,287.03394,0.0017338886,15579821.0,26636476.0,12897221.0,-6724988.0,0.4664685,278.239,288.81665,0.19336432,1.2944221,0.2910868,-0.0016869714,94455.31,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1992,10,280.4348,0.00045074383,10555158.0,24043808.0,8613460.0,-6459300.0,0.4920141,271.07007,285.32983,0.14804482,0.044984743,-0.1250704,-0.00032310444,94859.75,0.00028642756,USA,"North Dakota, Mandan",46.82,-100.88
1992,11,271.19653,0.0017948861,5184622.0,23124312.0,3246441.0,-3257619.0,0.79716575,268.55542,278.73926,0.14735407,0.40874422,-0.5370035,-0.00028456957,94800.44,0.0017109129,USA,"North Dakota, Mandan",46.82,-100.88
1992,12,262.03955,0.0007864814,5015805.0,19326116.0,2747282.0,-3823410.0,0.6804783,258.94092,274.27612,0.17674363,1.0642357,-0.93204904,-0.00013275785,94650.31,0.00077810744,USA,"North Dakota, Mandan",46.82,-100.88
1993,1,260.1482,0.0008091158,6815579.0,18673132.0,1909471.0,-3549228.0,0.61591244,257.62964,272.1875,0.1854434,0.92369425,-0.07453728,-0.000121731326,95030.5,0.00075300364,USA,"North Dakota, Mandan",46.82,-100.88
1993,2,261.6084,0.0005844976,10208751.0,19170152.0,4350277.0,-3974126.0,0.63294816,259.0442,271.79468,0.1936425,0.5326156,-0.28930998,-0.00018540207,95170.5,0.0005841339,USA,"North Dakota, Mandan",46.82,-100.88
1993,3,272.95605,0.0006791977,14662843.0,21483692.0,11261707.0,-5786471.0,0.57629734,268.34863,271.37085,0.20199686,0.37686247,-0.3585,-0.0003390503,94939.75,0.00030838908,USA,"North Dakota, Mandan",46.82,-100.88
1993,4,278.47266,0.0015514868,18350244.0,23491436.0,14502775.0,-5886141.0,0.6121069,271.58618,272.32227,0.22841597,-0.7547131,0.3200332,-0.0014034167,94685.06,0.00028959895,USA,"North Dakota, Mandan",46.82,-100.88
1993,5,286.47046,0.0016876562,21426636.0,26730544.0,17824770.0,-6378499.0,0.58779645,276.84155,279.60742,0.21327585,-0.023718618,-0.5768695,-0.0021278143,94727.31,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1993,6,288.68506,0.0046786144,20407194.0,28804638.0,16966770.0,-5283102.0,0.63635445,282.66187,284.55615,0.24226636,-0.22290272,0.042187683,-0.0033357386,94489.25,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1993,7,290.62988,0.009544358,17378970.0,30344782.0,14387643.0,-4467332.0,0.6516182,286.46802,287.22217,0.3347296,0.43191564,0.3770864,-0.0032538103,94512.06,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1993,8,292.01855,0.0034234587,19488648.0,29921364.0,16157173.0,-5630300.0,0.4360348,286.00854,290.25317,0.31581014,0.42395204,-0.004597701,-0.003287329,94835.25,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1993,9,285.30737,0.00040835654,15491450.0,26087512.0,12819921.0,-6403980.0,0.50712293,278.08154,287.47656,0.2898888,1.6923695,-0.6974067,-0.002002368,94809.125,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1993,10,279.3462,0.00039776973,11201525.0,23645664.0,9249521.0,-6262893.0,0.46419758,271.62085,283.73267,0.25451803,1.646966,-1.0161495,-0.00086983526,94849.25,1.2893123e-05,USA,"North Dakota, Mandan",46.82,-100.88
1993,11,270.05396,0.0015834423,6325437.0,21545772.0,4163818.0,-4272571.0,0.6874266,265.91382,276.7644,0.25692147,1.8100567,-1.3092403,-0.00023905873,94741.25,0.0015674802,USA,"North Dakota, Mandan",46.82,-100.88
1993,12,265.5437,0.0012744137,4878549.0,21202792.0,1151336.0,-2758577.0,0.8056111,263.63696,274.4048,0.26023388,2.2354603,-1.2032261,-8.735477e-05,94609.375,0.0011381381,USA,"North Dakota, Mandan",46.82,-100.88
1994,1,255.46281,0.0009292057,6620683.0,17829248.0,1460898.0,-2680718.0,0.7480995,252.5896,273.82568,0.25260097,0.44521976,-1.1286945,-3.8424667e-05,95250.81,0.0009271861,USA,"North Dakota, Mandan",46.82,-100.88
1994,2,258.5437,0.0009155208,10871293.0,17965988.0,2871948.0,-3701915.0,0.6752199,255.13919,273.50195,0.24738294,1.9128532,-0.5067701,-0.00013303151,94898.25,0.00086658937,USA,"North Dakota, Mandan",46.82,-100.88
1994,3,272.68677,0.0010110727,16411206.0,21129036.0,8652295.0,-5527851.0,0.5519295,268.81763,273.32422,0.2821986,2.3448915,-0.5851023,-0.0008130879,94713.5,0.00081208907,USA,"North Dakota, Mandan",46.82,-100.88
1994,4,278.66064,0.002393646,19864516.0,23261930.0,14802129.0,-6330680.0,0.5619879,271.66235,276.69775,0.29802614,0.12642133,-0.757861,-0.0017639112,94760.31,0.0013665187,USA,"North Dakota, Mandan",46.82,-100.88
1994,5,288.0327,0.0012214035,24740622.0,26930020.0,20587832.0,-7102603.0,0.43791682,279.4673,283.36328,0.2690403,-0.02137895,0.49427646,-0.0032234301,94591.06,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,6,291.41016,0.0041782856,21963304.0,30099012.0,18299556.0,-5423545.0,0.61650914,285.5122,288.29834,0.2672944,0.35370612,0.10035217,-0.003892206,94530.25,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,7,292.82446,0.0019287472,24065984.0,29660012.0,20015454.0,-6765803.0,0.41998595,285.49194,291.1311,0.23640609,0.18895036,-0.7408716,-0.0035363268,94759.31,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,8,292.91577,0.0009432018,20674728.0,30107932.0,17165530.0,-6763156.0,0.43339765,284.92822,293.39746,0.22528571,-0.76753306,0.072448015,-0.0020959629,94867.375,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,9,288.96338,0.0014204409,14624146.0,28274582.0,12130577.0,-6034380.0,0.49451137,281.5913,291.13037,0.21567506,-0.4980266,-0.25643998,-0.0017690877,94804.875,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,10,281.51465,0.0041430704,8434859.0,25906662.0,6990117.0,-4907577.0,0.60069335,276.85425,286.11743,0.24879539,0.83519477,0.098190606,-0.0010594544,94469.56,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1994,11,272.23975,0.0015073009,6859515.0,21623552.0,4311765.0,-5061124.0,0.6437434,267.90796,279.50415,0.29559422,1.5004158,0.5076873,-0.0005270338,94362.125,0.0009811816,USA,"North Dakota, Mandan",46.82,-100.88
1994,12,265.07178,0.00036516087,5332022.0,20316360.0,1696333.0,-3554752.0,0.6047266,262.8191,274.4834,0.29895067,0.875701,0.6085388,-7.997092e-05,94902.69,0.0003650086,USA,"North Dakota, Mandan",46.82,-100.88
1995,1,261.78442,0.0005154328,5791613.0,20115760.0,2184126.0,-2881324.0,0.74591374,259.65967,273.3069,0.29856485,1.3435917,-0.9777392,-0.00011778987,94714.625,0.00045123603,USA,"North Dakota, Mandan",46.82,-100.88
1995,2,266.12866,0.0005928201,10062728.0,19818796.0,4849039.0,-4487861.0,0.6055954,262.9568,272.9214,0.30612576,1.631465,-1.5050306,-0.00036678533,94939.19,0.00044954452,USA,"North Dakota, Mandan",46.82,-100.88
1995,3,268.98218,0.0016602876,13450565.0,21668720.0,7151673.0,-4056772.0,0.69599736,266.00806,272.5354,0.33608484,-0.13339877,0.21032012,-0.000465899,94831.44,0.001007315,USA,"North Dakota, Mandan",46.82,-100.88
1995,4,276.50073,0.0013932637,16538326.0,23505980.0,13107065.0,-5161361.0,0.73213917,270.646,273.25977,0.35652357,-0.48046565,-1.2574635,-0.0014830516,94660.125,0.00035783043,USA,"North Dakota, Mandan",46.82,-100.88
1995,5,284.36328,0.0033542737,19640196.0,26760752.0,16361111.0,-5305828.0,0.59449756,279.00977,279.39014,0.3505025,-0.5989053,0.037557736,-0.0028410405,94593.19,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1995,6,291.97925,0.002385338,24147030.0,30010122.0,20139998.0,-5880795.0,0.5374581,286.29688,287.28125,0.30682254,-0.7526893,1.0998144,-0.0040019564,94658.25,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1995,7,293.70117,0.002500338,24569528.0,30681978.0,20478428.0,-6050518.0,0.46850348,287.7644,290.5432,0.2916686,0.6502838,-0.33698267,-0.004368849,94516.44,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1995,8,294.71753,0.001564896,20964592.0,31089432.0,17424338.0,-6189333.0,0.31986624,287.5193,293.25708,0.2737118,-0.7465578,1.3871918,-0.0032991206,94477.56,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1995,9,287.3672,0.0010066517,16423046.0,26921896.0,13607152.0,-6737967.0,0.45022887,279.59448,290.4082,0.26374722,-0.044503327,-0.31985408,-0.0020512543,94910.19,2.1254993e-05,USA,"North Dakota, Mandan",46.82,-100.88
1995,10,280.06152,0.002246371,9893715.0,24640278.0,8164157.0,-5579874.0,0.5932179,275.02637,285.29468,0.251885,1.2621536,-0.6920875,-0.0011291481,94507.44,0.00012576218,USA,"North Dakota, Mandan",46.82,-100.88
1995,11,269.73096,0.00064583076,6421086.0,21066688.0,4434924.0,-4699173.0,0.62183505,265.6853,277.0039,0.26748723,1.5839672,-0.281946,-0.00032103993,94674.81,0.00047495286,USA,"North Dakota, Mandan",46.82,-100.88
1995,12,263.24585,0.0006633869,4951005.0,19882942.0,2221586.0,-3455152.0,0.62508357,259.38965,273.6433,0.2866379,0.9022844,-0.2939865,-0.000104287144,95044.375,0.0005667384,USA,"North Dakota, Mandan",46.82,-100.88
1996,1,256.35522,0.0011603644,6658966.0,17440334.0,1873731.0,-3502744.0,0.6580569,253.18379,272.7185,0.29298425,1.192791,-1.0492859,-9.708322e-05,94897.94,0.00104117,USA,"North Dakota, Mandan",46.82,-100.88
1996,2,265.23438,0.0008965321,10412620.0,19407414.0,5708096.0,-4818026.0,0.57812446,260.2942,272.58447,0.3118028,2.2134352,-1.132721,-0.00028422242,94631.31,0.000733942,USA,"North Dakota, Mandan",46.82,-100.88
1996,3,265.4248,0.0013897223,15789529.0,19756740.0,6686778.0,-4502121.0,0.668434,261.50635,272.5056,0.33271527,0.997524,-1.6651592,-0.00041307928,95082.75,0.0012992942,USA,"North Dakota, Mandan",46.82,-100.88
1996,4,275.92334,0.0015326992,19476904.0,23334126.0,12705539.0,-5114511.0,0.6852239,271.01685,272.94385,0.33657962,-0.06984657,-0.58841157,-0.0014405351,94561.56,0.00055222237,USA,"North Dakota, Mandan",46.82,-100.88
1996,5,283.7058,0.0043043084,17297124.0,27248150.0,14319495.0,-4595840.0,0.7716906,278.1233,278.79712,0.35062277,-0.8802293,0.14928287,-0.0025423078,94708.75,6.045059e-05,USA,"North Dakota, Mandan",46.82,-100.88
1996,6,291.6316,0.0029178313,24274278.0,29673588.0,20252030.0,-5764427.0,0.5059735,285.4485,285.94336,0.32315433,0.043666624,0.4994108,-0.0044227242,94655.69,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1996,7,292.8479,0.002208413,23276158.0,30140142.0,19355622.0,-6170090.0,0.41237384,286.66724,290.46973,0.285033,0.4194275,-0.3311937,-0.003923256,94814.06,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1996,8,294.83716,0.00075957086,23605868.0,29942824.0,19640334.0,-7374572.0,0.27342194,286.2329,292.55762,0.26210797,-0.3289041,1.4801445,-0.0033389821,94800.625,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1996,9,287.19824,0.003129407,14147809.0,27695708.0,11733332.0,-5891006.0,0.52207005,280.58105,291.011,0.24942684,-0.3623736,0.2328859,-0.0018311937,94630.44,0.0,USA,"North Dakota, Mandan",46.82,-100.88
1996,10,279.4292,0.001202062,10415934.0,23971016.0,8369787.0,-5948893.0,0.5052534,273.54858,284.6101,0.2609858,1.1055927,-0.47711074,-0.0010391688,94561.44,0.00037391856,USA,"North Dakota, Mandan",46.82,-100.88
1996,11,264.51636,0.0016023465,6132044.0,20900316.0,2791852.0,-3056431.0,0.76510966,261.74512,276.46313,0.27084333,0.48122627,-0.8859573,-0.00027358858,95162.0,0.0015789629,USA,"North Dakota, Mandan",46.82,-100.88
1996,12,258.68115,0.0008486875,5365453.0,18905130.0,1162516.0,-2708455.0,0.7287947,255.97101,274.5952,0.28163874,1.9048357,-1.1614637,-2.9403294e-05,94588.125,0.0008047661,USA,"North Dakota, Mandan",46.82,-100.88
1982,1,262.60962,0.0032658381,6380296.0,19147080.0,4321673.0,-3870415.0,0.78828514,258.6858,273.22705,0.41413558,1.8631315,0.37276155,-0.00024874066,97649.375,0.0023702001,Canada,"Ontario, Acton",43.63,-80.03
1982,2,266.16772,0.0020264275,10157682.0,19991096.0,6339437.0,-4294810.0,0.7203604,262.12573,272.65942,0.40414613,1.1970844,-0.28158015,-0.0003769449,98306.69,0.0018512043,Canada,"Ontario, Acton",43.63,-80.03
1982,3,271.06006,0.0028930944,13346827.0,21800384.0,9407036.0,-4555820.0,0.73683804,266.4131,272.72876,0.4291104,1.279602,-0.07884097,-0.00063922186,97922.875,0.0011317842,Canada,"Ontario, Acton",43.63,-80.03
1982,4,278.2185,0.0019807578,20437156.0,22388912.0,17059720.0,-6802925.0,0.52675116,268.90576,273.18066,0.4313602,2.6564875,-0.29345524,-0.0014950689,97830.0,0.00046960823,Canada,"Ontario, Acton",43.63,-80.03
1982,5,288.40063,0.0028023643,19704156.0,28398406.0,16421870.0,-5499417.0,0.689741,280.68457,281.73486,0.34762543,-0.22676438,-0.3524022,-0.0021586646,98115.625,0.0,Canada,"Ontario, Acton",43.63,-80.03
1982,6,288.79517,0.004993655,19288642.0,29295552.0,15856354.0,-5001138.0,0.67429376,283.7566,285.3379,0.37619036,0.59001863,-0.4063425,-0.0029108783,97750.94,0.0,Canada,"Ontario, Acton",43.63,-80.03
1982,7,293.95435,0.002372308,23393140.0,30439302.0,19297156.0,-6295424.0,0.4769246,287.0498,289.60083,0.37410843,1.2135506,-0.009025332,-0.0034945935,98008.0,0.0,Canada,"Ontario, Acton",43.63,-80.03
1982,8,290.60864,0.0026650946,17442180.0,29977588.0,14408802.0,-5209254.0,0.54893786,285.42285,289.97705,0.3575703,1.7587147,-0.3898778,-0.0026958578,98064.69,0.0,Canada,"Ontario, Acton",43.63,-80.03
1982,9,287.78857,0.0033765004,13516432.0,29021108.0,11290708.0,-4876119.0,0.60054284,283.93628,288.3147,0.3631068,0.56243086,0.17902291,-0.001778702,98150.44,0.0,Canada,"Ontario, Acton",43.63,-80.03
1982,10,282.45972,0.0013449909,10194564.0,25793984.0,8602594.0,-5398371.0,0.57942915,278.1306,284.92383,0.40665036,1.2842026,0.68877435,-0.0010336451,98215.81,4.194758e-06,Canada,"Ontario, Acton",43.63,-80.03
1982,11,276.98047,0.003914699,5013655.0,25123198.0,4185067.0,-3591743.0,0.80686253,273.6731,280.32666,0.44200057,1.6662092,1.045229,-0.0004466225,98169.25,0.00018943491,Canada,"Ontario, Acton",43.63,-80.03
1982,12,273.85596,0.00340459,4059338.0,24094148.0,3305044.0,-3388523.0,0.8348403,270.3662,276.4099,0.4504977,1.6104965,1.1392183,-0.0002311698,98086.44,0.0008949046,Canada,"Ontario, Acton",43.63,-80.03
1983,1,269.04614,0.0016518633,5769986.0,21554820.0,4662748.0,-4018544.0,0.80974495,265.1184,273.86987,0.4258306,1.335371,0.06850493,-0.00016702322,98023.25,0.0007986482,Canada,"Ontario, Acton",43.63,-80.03
1983,2,270.21436,0.0013606723,9448595.0,21401400.0,7643972.0,-4678253.0,0.7348418,265.43164,272.87842,0.408271,0.43736255,-0.5448428,-0.00025723758,98031.44,0.00030975044,Canada,"Ontario, Acton",43.63,-80.03
1983,3,273.9077,0.0023140113,12823682.0,22832126.0,10393316.0,-4837428.0,0.6806885,268.6709,273.1079,0.3990909,-0.47353798,-1.3203478,-0.00059317914,97568.25,0.0008859921,Canada,"Ontario, Acton",43.63,-80.03
1983,4,278.14673,0.0034072858,15949822.0,24276528.0,13395691.0,-5088295.0,0.7399843,272.34155,274.13428,0.42412156,0.19837189,-0.8692944,-0.0013331627,97528.44,0.00039197295,Canada,"Ontario, Acton",43.63,-80.03
1983,5,283.38965,0.0046342798,19174140.0,26169760.0,15898750.0,-5526710.0,0.6099259,277.24194,279.7644,0.44080436,1.2138014,0.2628457,-0.0022593613,97718.06,1.3816925e-05,Canada,"Ontario, Acton",43.63,-80.03
1983,6,291.76123,0.0018995502,24496836.0,28801324.0,20193080.0,-6754096.0,0.46206933,283.70093,285.49048,0.41510838,0.8462349,-0.100587666,-0.0034348175,98048.375,0.0,Canada,"Ontario, Acton",43.63,-80.03
1983,7,295.36304,0.0025513808,23002926.0,31336856.0,18976928.0,-6206255.0,0.4705842,287.8086,290.8086,0.34452963,2.0212297,-0.38722754,-0.0033373774,97980.5,0.0,Canada,"Ontario, Acton",43.63,-80.03
1983,8,293.8391,0.0033052508,18609236.0,31556944.0,15386171.0,-5194138.0,0.5094707,288.72803,291.8811,0.32347792,0.56692314,-0.49456447,-0.002908561,98088.375,0.0,Canada,"Ontario, Acton",43.63,-80.03
1983,9,289.40015,0.0022577865,15421787.0,28718684.0,12893753.0,-5924096.0,0.44831526,284.17773,290.67847,0.33810467,1.9032974,0.6244531,-0.002181021,98151.125,0.0,Canada,"Ontario, Acton",43.63,-80.03
1983,10,282.22412,0.0023547553,9379367.0,26302176.0,7917546.0,-4962570.0,0.69811857,277.9248,285.99878,0.38102573,0.5501253,0.21615326,-0.0010260334,98328.31,1.14405964e-07,Canada,"Ontario, Acton",43.63,-80.03
1983,11,275.9895,0.0035564674,5472952.0,24855736.0,4610238.0,-3467864.0,0.7994942,272.94946,279.41504,0.42664415,0.8753921,-0.32134235,-0.00041415193,97510.75,0.0009364912,Canada,"Ontario, Acton",43.63,-80.03
1983,12,266.20264,0.0032539426,4394448.0,20911326.0,3167225.0,-3687906.0,0.8398145,262.94653,275.1665,0.43924475,1.9820719,0.7376029,-0.0001841386,97954.875,0.0022690766,Canada,"Ontario, Acton",43.63,-80.03
1984,1,263.8335,0.001263778,6647521.0,19701748.0,4251810.0,-3781241.0,0.7551043,260.37476,273.14355,0.41833997,1.7970428,0.30286664,-0.00025796518,98168.44,0.0012479413,Canada,"Ontario, Acton",43.63,-80.03
